Experiment,,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block,Confidence,RT_Confidence
2,44,21,1,44,188,html-slider-response,188,894584,23734,9,0.8,question_agency,question_agency_line_100,-71,4,4,0,0,0,0,5,,
2,47,21,1,47,34,html-slider-response,34,150227,4121,39,0.9,question_agency,question_agency_line_100,-51,10,6,1,4,-0.177737701,-0.294177174,1,,
2,49,21,1,49,77,html-slider-response,77,341664,3193,30,0.9,question_agency,question_agency_line_100,-60,7,7,5,4,0.175601702,-0.402966585,2,,
2,46,21,1,46,120,html-slider-response,120,524622,4416,32,0.9,question_agency,question_agency_line_100,-58,8,3,5,4,0.25967164,-0.106631425,3,,
2,45,21,1,45,133,html-slider-response,133,575426,2779,40,0.9,question_agency,question_agency_line_100,-50,9,10,3,2,-0.651552678,-0.245682016,4,,
2,48,21,1,48,170,html-slider-response,170,800207,17517,21,0.9,question_agency,question_agency_line_100,-69,5,5,4,6,0.356428095,0.107273223,5,,
2,50,21,1,50,49,html-slider-response,49,217019,3970,99,1,question_agency,question_agency_line_100,-1,7,6,3,4,0.075446213,0.312237416,1,,
2,53,21,1,53,56,html-slider-response,56,244977,4249,99,1,question_agency,question_agency_line_100,-1,5,5,3,6,-0.331057896,-0.071412616,2,,
2,52,21,1,52,108,html-slider-response,108,473056,3664,32,1,question_agency,question_agency_line_100,-68,8,4,4,3,-0.014994403,-0.313565889,3,,
2,54,21,1,54,136,html-slider-response,136,588624,4173,99,1,question_agency,question_agency_line_100,-1,6,7,4,4,-0.025216936,0.603576874,4,,
2,51,21,1,51,161,html-slider-response,161,733335,5186,71,1,question_agency,question_agency_line_100,-29,4,7,3,4,0.410963542,0.43056626,5,,
2,4,22,0,4,52,html-slider-response,52,303139,7572,32,0,question_agency,question_agency_line_100,32,8,6,4,6,-0.251983722,-0.186659696,1,,
2,1,22,0,1,80,html-slider-response,80,466425,4119,8,0,question_agency,question_agency_line_100,8,7,7,0,0,0,0,2,,
2,2,22,0,2,111,html-slider-response,111,598456,4311,15,0,question_agency,question_agency_line_100,15,6,5,0,0,0,0,3,,
2,3,22,0,3,145,html-slider-response,145,741105,3006,15,0,question_agency,question_agency_line_100,15,7,6,0,0,0,0,4,,
2,0,22,0,0,176,html-slider-response,176,872655,8593,10,0,question_agency,question_agency_line_100,10,8,6,0,0,0,0,5,,
2,6,22,0,6,46,html-slider-response,46,273850,3461,0,0.1,question_agency,question_agency_line_100,-10,7,7,6,4,0.092164078,0.204607292,1,,
2,7,22,0,7,71,html-slider-response,71,427770,3705,5,0.1,question_agency,question_agency_line_100,-5,10,9,0,0,0,0,2,,
2,9,22,0,9,117,html-slider-response,117,622741,3831,30,0.1,question_agency,question_agency_line_100,20,7,6,0,0,0,0,3,,
2,8,22,0,8,133,html-slider-response,133,691852,2812,7,0.1,question_agency,question_agency_line_100,-3,6,4,0,0,0,0,4,,
2,5,22,0,5,158,html-slider-response,158,792310,3351,10,0.1,question_agency,question_agency_line_100,0,3,6,0,0,0,0,5,,
2,13,22,0,13,40,html-slider-response,40,242121,5124,5,0.2,question_agency,question_agency_line_100,-15,6,8,10,8,-0.010495607,-0.472609708,1,,
2,11,22,0,11,83,html-slider-response,83,478861,3433,2,0.2,question_agency,question_agency_line_100,-18,5,7,0,0,0,0,2,,
2,14,22,0,14,120,html-slider-response,120,637851,6104,15,0.2,question_agency,question_agency_line_100,-5,8,9,0,0,0,0,3,,
2,10,22,0,10,142,html-slider-response,142,729090,3423,14,0.2,question_agency,question_agency_line_100,-6,6,8,0,0,0,0,4,,
2,12,22,0,12,167,html-slider-response,167,829831,3967,19,0.2,question_agency,question_agency_line_100,-1,8,8,0,0,0,0,5,,
2,17,22,0,17,37,html-slider-response,37,227993,7580,15,0.3,question_agency,question_agency_line_100,-15,4,7,15,15,-0.134461627,-0.083956348,1,,
2,16,22,0,16,86,html-slider-response,86,491225,3357,13,0.3,question_agency,question_agency_line_100,-17,7,6,0,0,0,0,2,,
2,15,22,0,15,105,html-slider-response,105,572944,4136,9,0.3,question_agency,question_agency_line_100,-21,6,9,0,0,0,0,3,,
2,19,22,0,19,130,html-slider-response,130,680029,3490,5,0.3,question_agency,question_agency_line_100,-25,7,6,0,0,0,0,4,,
2,18,22,0,18,170,html-slider-response,170,842516,3672,6,0.3,question_agency,question_agency_line_100,-24,3,8,0,0,0,0,5,,
2,23,22,0,23,22,html-slider-response,22,136268,11931,40,0.4,question_agency,question_agency_line_100,0,4,7,8,14,0.260998348,-0.132008373,1,,
2,24,22,0,24,59,html-slider-response,59,373949,4608,2,0.4,question_agency,question_agency_line_100,-38,6,7,0,0,0,0,2,,
2,22,22,0,22,102,html-slider-response,102,559798,4964,7,0.4,question_agency,question_agency_line_100,-33,8,8,0,0,0,0,3,,
2,20,22,0,20,151,html-slider-response,151,765211,3002,6,0.4,question_agency,question_agency_line_100,-34,8,4,0,0,0,0,4,,
2,21,22,0,21,185,html-slider-response,185,911054,4014,25,0.4,question_agency,question_agency_line_100,-15,9,6,0,0,0,0,5,,
2,25,22,0,25,25,html-slider-response,25,157271,11994,20,0.5,question_agency,question_agency_line_100,-30,5,6,16,10,-0.175058236,0.150561632,1,,
2,29,22,0,29,68,html-slider-response,68,415062,5176,12,0.5,question_agency,question_agency_line_100,-38,4,5,0,0,0,0,2,,
2,27,22,0,27,108,html-slider-response,108,585139,3185,14,0.5,question_agency,question_agency_line_100,-36,5,8,0,0,0,0,3,,
2,26,22,0,26,136,html-slider-response,136,703741,2884,10,0.5,question_agency,question_agency_line_100,-40,7,8,0,0,0,0,4,,
2,28,22,0,28,179,html-slider-response,179,885690,4022,10,0.5,question_agency,question_agency_line_100,-40,5,4,0,0,0,0,5,,
2,30,22,0,30,43,html-slider-response,43,261384,10260,35,0.6,question_agency,question_agency_line_100,-25,5,7,5,4,0.066492623,-0.206234871,1,,
2,34,22,0,34,65,html-slider-response,65,400875,4012,10,0.6,question_agency,question_agency_line_100,-50,5,6,0,0,0,0,2,,
2,33,22,0,33,99,html-slider-response,99,545823,3683,14,0.6,question_agency,question_agency_line_100,-46,9,9,0,0,0,0,3,,
2,31,22,0,31,139,html-slider-response,139,716656,3905,31,0.6,question_agency,question_agency_line_100,-29,8,7,0,0,0,0,4,,
2,32,22,0,32,161,html-slider-response,161,804336,3009,15,0.6,question_agency,question_agency_line_100,-45,8,10,0,0,0,0,5,,
2,37,22,0,37,28,html-slider-response,28,175622,9345,71,0.7,question_agency,question_agency_line_100,1,8,10,9,6,0.365118071,0.254706755,1,,
2,35,22,0,35,77,html-slider-response,77,453296,3689,6,0.7,question_agency,question_agency_line_100,-64,10,9,0,0,0,0,2,,
2,39,22,0,39,96,html-slider-response,96,533132,3321,5,0.7,question_agency,question_agency_line_100,-65,6,8,0,0,0,0,3,,
2,38,22,0,38,154,html-slider-response,154,778302,4086,10,0.7,question_agency,question_agency_line_100,-60,9,9,0,0,0,0,4,,
2,36,22,0,36,173,html-slider-response,173,855044,3507,2,0.7,question_agency,question_agency_line_100,-68,6,6,0,0,0,0,5,,
2,44,22,0,44,31,html-slider-response,31,194999,10366,85,0.8,question_agency,question_agency_line_100,5,5,7,10,9,-0.201207099,-0.212833169,1,,
2,41,22,0,41,62,html-slider-response,62,387855,4901,12,0.8,question_agency,question_agency_line_100,-68,8,6,0,0,0,0,2,,
2,42,22,0,42,114,html-slider-response,114,609901,2438,20,0.8,question_agency,question_agency_line_100,-60,7,7,0,0,0,0,3,,
2,40,22,0,40,124,html-slider-response,124,652600,4007,27,0.8,question_agency,question_agency_line_100,-53,5,8,0,0,0,0,4,,
2,43,22,0,43,182,html-slider-response,182,898016,3307,14,0.8,question_agency,question_agency_line_100,-66,7,8,0,0,0,0,5,,
2,49,22,0,49,34,html-slider-response,34,211405,7399,96,0.9,question_agency,question_agency_line_100,6,5,8,16,19,0.045667142,-0.316821118,1,,
2,46,22,0,46,56,html-slider-response,56,360328,5610,9,0.9,question_agency,question_agency_line_100,-81,5,7,0,0,0,0,2,,
2,48,22,0,48,90,html-slider-response,90,507301,4124,9,0.9,question_agency,question_agency_line_100,-81,9,7,0,0,0,0,3,,
2,47,22,0,47,148,html-slider-response,148,753198,3084,5,0.9,question_agency,question_agency_line_100,-85,5,7,0,0,0,0,4,,
2,45,22,0,45,164,html-slider-response,164,816844,3497,12,0.9,question_agency,question_agency_line_100,-78,5,5,0,0,0,0,5,,
2,50,22,0,50,49,html-slider-response,49,286561,3707,100,1,question_agency,question_agency_line_100,0,7,8,15,15,-0.215065364,-0.027241616,1,,
2,53,22,0,53,74,html-slider-response,74,440600,3825,0,1,question_agency,question_agency_line_100,-100,9,9,0,0,0,0,2,,
2,51,22,0,51,93,html-slider-response,93,520800,4489,0,1,question_agency,question_agency_line_100,-100,4,7,0,0,0,0,3,,
2,52,22,0,52,127,html-slider-response,127,667533,5922,0,1,question_agency,question_agency_line_100,-100,6,7,0,0,0,0,4,,
2,54,22,0,54,188,html-slider-response,188,923382,3299,0,1,question_agency,question_agency_line_100,-100,7,11,0,0,0,0,5,,
2,0,23,1,0,25,html-slider-response,25,323075,2919,0,0,question_agency,question_agency_line_100,0,8,7,39,22,-0.191013751,-0.200862005,1,,
2,3,23,1,3,83,html-slider-response,83,615045,2524,0,0,question_agency,question_agency_line_100,0,6,6,33,18,-0.056400132,0.086352367,2,,
2,1,23,1,1,90,html-slider-response,90,639622,2460,0,0,question_agency,question_agency_line_100,0,9,8,36,38,0.106563385,0.095741037,3,,
2,4,23,1,4,133,html-slider-response,133,801759,1891,0,0,question_agency,question_agency_line_100,0,9,6,17,7,0.264311607,0.183604878,4,,
2,2,23,1,2,158,html-slider-response,158,892549,1622,0,0,question_agency,question_agency_line_100,0,7,4,22,22,0.174717027,-0.536483845,5,,
2,7,23,1,7,52,html-slider-response,52,479468,54437,20,0.1,question_agency,question_agency_line_100,10,6,6,28,22,0.166606085,0.190459454,1,,
2,9,23,1,9,77,html-slider-response,77,592379,4708,0,0.1,question_agency,question_agency_line_100,-10,5,9,26,11,0.280854793,0.023242328,2,,
2,6,23,1,6,111,html-slider-response,111,721139,2091,0,0.1,question_agency,question_agency_line_100,-10,5,6,6,9,-0.183763735,0.04718342,3,,
2,8,23,1,8,154,html-slider-response,154,880516,2063,0,0.1,question_agency,question_agency_line_100,-10,5,7,6,6,-0.005623502,0.404436223,4,,
2,5,23,1,5,182,html-slider-response,182,981921,2900,0,0.1,question_agency,question_agency_line_100,-10,8,4,8,6,0.279243805,-0.359876795,5,,
2,11,23,1,11,28,html-slider-response,28,335356,3264,20,0.2,question_agency,question_agency_line_100,0,6,7,14,20,-0.022760104,-0.304559813,1,,
2,14,23,1,14,71,html-slider-response,71,565449,2099,0,0.2,question_agency,question_agency_line_100,-20,7,6,14,6,0.019377446,0.373010528,2,,
2,10,23,1,10,102,html-slider-response,102,686449,3042,44,0.2,question_agency,question_agency_line_100,24,6,7,7,7,0.274374023,0.493332846,3,,
2,13,23,1,13,127,html-slider-response,127,779286,2590,0,0.2,question_agency,question_agency_line_100,-20,6,7,9,36,0.23062969,-0.121406598,4,,
2,12,23,1,12,176,html-slider-response,176,959432,2618,4,0.2,question_agency,question_agency_line_100,-16,7,5,5,6,-0.044494732,-0.111967195,5,,
2,18,23,1,18,49,html-slider-response,49,416017,2172,21,0.3,question_agency,question_agency_line_100,-9,7,3,8,12,0.191802687,-0.604997245,1,,
2,15,23,1,15,74,html-slider-response,74,578659,4189,11,0.3,question_agency,question_agency_line_100,-19,8,4,8,4,-0.051088244,0.071998103,2,,
2,17,23,1,17,99,html-slider-response,99,674384,2679,4,0.3,question_agency,question_agency_line_100,-26,6,8,16,23,0.174427553,-0.170888635,3,,
2,16,23,1,16,136,html-slider-response,136,812864,2092,34,0.3,question_agency,question_agency_line_100,4,6,10,10,4,-0.250655318,0.441082608,4,,
2,19,23,1,19,179,html-slider-response,179,970009,1558,1,0.3,question_agency,question_agency_line_100,-29,7,9,18,4,-0.334271609,0.001850918,5,,
2,24,23,1,24,22,html-slider-response,22,311139,3934,19,0.4,question_agency,question_agency_line_100,-21,9,8,7,7,0.143829557,-0.137398627,1,,
2,23,23,1,23,65,html-slider-response,65,543200,15758,30,0.4,question_agency,question_agency_line_100,-10,7,7,8,8,0.555932972,-0.131191726,2,,
2,22,23,1,22,96,html-slider-response,96,662695,2394,38,0.4,question_agency,question_agency_line_100,-2,7,8,15,28,0.48487386,0.235166209,3,,
2,20,23,1,20,130,html-slider-response,130,790854,2556,33,0.4,question_agency,question_agency_line_100,-7,10,6,8,10,0.15525116,0.467628579,4,,
2,21,23,1,21,167,html-slider-response,167,926423,2668,20,0.4,question_agency,question_agency_line_100,-20,3,5,15,2,-0.005574918,0.440853257,5,,
2,28,23,1,28,43,html-slider-response,43,392951,3111,44,0.5,question_agency,question_agency_line_100,-6,6,4,10,10,0.444874076,0.193051935,1,,
2,29,23,1,29,68,html-slider-response,68,554329,2119,40,0.5,question_agency,question_agency_line_100,-10,5,8,11,7,0.237299026,0.268543063,2,,
2,27,23,1,27,105,html-slider-response,105,698257,2798,56,0.5,question_agency,question_agency_line_100,6,9,10,5,7,0.454517872,0.105825463,3,,
2,25,23,1,25,148,html-slider-response,148,857795,2359,41,0.5,question_agency,question_agency_line_100,-9,10,7,11,6,0.058054545,0.357499597,4,,
2,26,23,1,26,164,html-slider-response,164,914742,1508,27,0.5,question_agency,question_agency_line_100,-23,7,8,12,4,-0.163881345,-0.097520219,5,,
2,30,23,1,30,31,html-slider-response,31,347101,2724,80,0.6,question_agency,question_agency_line_100,20,6,6,9,5,-0.332820423,0.071338276,1,,
2,33,23,1,33,56,html-slider-response,56,493925,3039,71,0.6,question_agency,question_agency_line_100,11,9,9,12,8,0.398060809,-0.033660596,2,,
2,31,23,1,31,120,html-slider-response,120,755484,1994,76,0.6,question_agency,question_agency_line_100,16,10,5,7,6,-0.007904249,0.14212008,3,,
2,34,23,1,34,145,html-slider-response,145,846426,2293,70,0.6,question_agency,question_agency_line_100,10,7,9,8,4,-0.230769387,0.545627007,4,,
2,32,23,1,32,173,html-slider-response,173,947799,1505,57,0.6,question_agency,question_agency_line_100,-3,5,5,8,8,0.120702122,-0.060449525,5,,
2,37,23,1,37,37,html-slider-response,37,369254,2121,90,0.7,question_agency,question_agency_line_100,20,7,7,7,8,0.232005015,0.025720752,1,,
2,35,23,1,35,59,html-slider-response,59,505862,2924,70,0.7,question_agency,question_agency_line_100,0,9,9,7,7,-0.129600091,-0.294667853,2,,
2,36,23,1,36,117,html-slider-response,117,744468,2747,73,0.7,question_agency,question_agency_line_100,3,6,7,4,5,-0.301440106,0.075505752,3,,
2,38,23,1,38,142,html-slider-response,142,835121,2092,76,0.7,question_agency,question_agency_line_100,6,7,8,6,5,-0.044163812,-0.169392696,4,,
2,39,23,1,39,185,html-slider-response,185,992274,1333,73,0.7,question_agency,question_agency_line_100,3,6,9,6,7,0.07038452,0.333355468,5,,
2,40,23,1,40,34,html-slider-response,34,358125,2012,100,0.8,question_agency,question_agency_line_100,20,5,9,8,8,0.258273127,0.039239148,1,,
2,43,23,1,43,86,html-slider-response,86,626949,2888,75,0.8,question_agency,question_agency_line_100,-5,7,7,6,6,-0.008543938,-0.364434611,2,,
2,42,23,1,42,108,html-slider-response,108,710026,2747,74,0.8,question_agency,question_agency_line_100,-6,10,9,6,8,0.28080876,-0.226227305,3,,
2,44,23,1,44,151,html-slider-response,151,869436,2630,86,0.8,question_agency,question_agency_line_100,6,4,5,8,7,-0.477550018,-0.281200199,4,,
2,41,23,1,41,161,html-slider-response,161,904213,2649,79,0.8,question_agency,question_agency_line_100,-1,4,6,4,7,-0.292395125,0.114845638,5,,
2,47,23,1,47,40,html-slider-response,40,380831,2561,90,0.9,question_agency,question_agency_line_100,0,7,6,9,10,-0.16034025,0.653672657,1,,
2,46,23,1,46,62,html-slider-response,62,518431,3556,100,0.9,question_agency,question_agency_line_100,10,8,7,6,7,0.573078496,0.351411488,2,,
2,49,23,1,49,114,html-slider-response,114,732707,2556,95,0.9,question_agency,question_agency_line_100,5,7,7,6,8,-0.168061033,0.136383877,3,,
2,45,23,1,45,139,html-slider-response,139,824017,2141,90,0.9,question_agency,question_agency_line_100,0,10,6,11,8,0.192352907,0.159563339,4,,
2,48,23,1,48,170,html-slider-response,170,937271,1831,83,0.9,question_agency,question_agency_line_100,-7,7,10,10,7,0.409005172,0.190023037,5,,
2,50,23,1,50,46,html-slider-response,46,404832,2857,100,1,question_agency,question_agency_line_100,0,9,8,5,8,0.21766423,-0.03310896,1,,
2,51,23,1,51,80,html-slider-response,80,603516,2128,100,1,question_agency,question_agency_line_100,0,7,9,9,8,0.158259473,0.050939112,2,,
2,53,23,1,53,93,html-slider-response,93,651287,2655,100,1,question_agency,question_agency_line_100,0,6,6,11,12,-0.091816308,0.237356054,3,,
2,52,23,1,52,124,html-slider-response,124,767677,1702,100,1,question_agency,question_agency_line_100,0,11,7,7,8,-0.02816857,-0.189155218,4,,
2,54,23,1,54,188,html-slider-response,188,1003555,2260,100,1,question_agency,question_agency_line_100,0,7,8,18,20,0.032684269,-0.036656943,5,,
2,0,24,1,0,25,html-slider-response,25,112700,3648,9,0,question_agency,question_agency_line_100,9,3,7,11,12,-0.138830673,-0.002215447,1,,
2,4,24,1,4,77,html-slider-response,77,347243,2611,0,0,question_agency,question_agency_line_100,0,5,6,22,12,-0.050886283,0.077616745,2,,
2,3,24,1,3,114,html-slider-response,114,520143,12187,0,0,question_agency,question_agency_line_100,0,4,4,11,6,0.267608332,-0.232774151,3,,
2,2,24,1,2,142,html-slider-response,142,648579,2672,1,0,question_agency,question_agency_line_100,1,5,10,14,4,0.515080995,-0.117098026,4,,
2,1,24,1,1,161,html-slider-response,161,943202,3191,9,0,question_agency,question_agency_line_100,9,11,10,10,13,0.240250925,0.206234538,5,,
2,5,24,1,5,22,html-slider-response,22,100029,5375,30,0.1,question_agency,question_agency_line_100,20,10,8,14,11,0.00689174,0.275618718,1,,
2,8,24,1,8,80,html-slider-response,80,360053,3800,11,0.1,question_agency,question_agency_line_100,1,5,6,10,9,-0.036524594,0.21407437,2,,
2,9,24,1,9,105,html-slider-response,105,470745,3431,4,0.1,question_agency,question_agency_line_100,-6,7,6,14,18,-0.365153397,-0.146958714,3,,
2,7,24,1,7,148,html-slider-response,148,673893,3703,2,0.1,question_agency,question_agency_line_100,-8,6,7,7,8,-0.394249703,0.342547849,4,,
2,6,24,1,6,158,html-slider-response,158,930996,2953,0,0.1,question_agency,question_agency_line_100,-10,9,5,10,13,-0.154457306,-0.038979441,5,,
2,11,24,1,11,28,html-slider-response,28,125679,3963,39,0.2,question_agency,question_agency_line_100,19,5,7,14,18,0.095267669,0.028066997,1,,
2,12,24,1,12,74,html-slider-response,74,335626,9795,20,0.2,question_agency,question_agency_line_100,0,4,6,9,18,0.531712928,-0.186452672,2,,
2,14,24,1,14,102,html-slider-response,102,458304,4872,34,0.2,question_agency,question_agency_line_100,14,9,7,10,17,0.220696981,-0.167237056,3,,
2,13,24,1,13,133,html-slider-response,133,610127,4630,34,0.2,question_agency,question_agency_line_100,14,5,7,18,16,-0.079224948,-0.407694414,4,,
2,10,24,1,10,167,html-slider-response,167,971371,5268,19,0.2,question_agency,question_agency_line_100,-1,5,6,6,16,0.074772676,0.162648373,5,,
2,17,24,1,17,37,html-slider-response,37,166041,5433,20,0.3,question_agency,question_agency_line_100,-10,7,7,22,12,-0.289031369,0.184687849,1,,
2,16,24,1,16,65,html-slider-response,65,290192,5395,12,0.3,question_agency,question_agency_line_100,-18,8,9,13,14,-0.403088858,0.128309476,2,,
2,19,24,1,19,111,html-slider-response,111,498945,3787,21,0.3,question_agency,question_agency_line_100,-9,7,8,7,7,0.481206157,0.371503632,3,,
2,18,24,1,18,130,html-slider-response,130,596485,4981,24,0.3,question_agency,question_agency_line_100,-6,6,8,10,14,-0.140780638,-0.469205948,4,,
